key,tipo,id,produto,reg,ano,quantidade
15-28,DERIVADOS,28,Mistelas,ANALITICO,2000,33000
15-29,DERIVADOS,29,Néctar de uva,ANALITICO,2000,0
15-30,DERIVADOS,30,Licorosos,ANALITICO,2000,21000
15-31,DERIVADOS,31,Compostos,ANALITICO,2000,0
15-32,DERIVADOS,32,Jeropiga,ANALITICO,2000,0
15-33,DERIVADOS,33,Filtrado,ANALITICO,2000,0
15-34,DERIVADOS,34,Frisante,ANALITICO,2000,0
15-35,DERIVADOS,35,Vinho leve,ANALITICO,2000,0
15-36,DERIVADOS,36,Vinho licoroso,ANALITICO,2000,0
15-37,DERIVADOS,37,Brandy,ANALITICO,2000,0
15-38,DERIVADOS,38,Destilado,ANALITICO,2000,1960
15-39,DERIVADOS,39,Bagaceira,ANALITICO,2000,12700
15-40,DERIVADOS,40,Licor de bagaceira,ANALITICO,2000,0
15-41,DERIVADOS,41,Vinagre,ANALITICO,2000,0
15-42,DERIVADOS,42,Borra líquida,ANALITICO,2000,9626928
15-43,DERIVADOS,43,Borra seca,ANALITICO,2000,0
15-44,DERIVADOS,44,Vinho Composto,ANALITICO,2000,0
15-45,DERIVADOS,45,Pisco,ANALITICO,2000,0
15-46,DERIVADOS,46,Vinho orgânico,ANALITICO,2000,0
15-47,DERIVADOS,47,Espumante orgânico,ANALITICO,2000,0
15-48,DERIVADOS,48,Destilado alcoólico simples de bagaceira ,ANALITICO,2000,0
15-49,DERIVADOS,49,Vinho acidificado ,ANALITICO,2000,0
15-50,DERIVADOS,50,Mosto parcialmente fermentado ,ANALITICO,2000,0
15-51,DERIVADOS,51,Outros derivados,ANALITICO,2000,0
1-1,VINHO DE MESA,1,VINHO DE MESA,SINTETICO,2001,228932458
1-2,VINHO DE MESA,2,Tinto,ANALITICO,2001,175267437
1-3,VINHO DE MESA,3,Branco,ANALITICO,2001,44322836
1-4,VINHO DE MESA,4,Rosado,ANALITICO,2001,9342185
5-5,VINHO FINO DE MESA (VINÍFERA),5,VINHO FINO DE MESA (VINÍFERA),SINTETICO,2001,34159277
5-6,VINHO FINO DE MESA (VINÍFERA),6,Tinto,ANALITICO,2001,13587683
5-7,VINHO FINO DE MESA (VINÍFERA),7,Branco,ANALITICO,2001,20393594
5-8,VINHO FINO DE MESA (VINÍFERA),8,Rosado,ANALITICO,2001,178000
9-9,SUCO,9,SUCO,SINTETICO,2001,17987182
9-10,SUCO,10,Suco de uva integral,ANALITICO,2001,5196430
9-11,SUCO,11,Suco de uva concentrado,ANALITICO,2001,12790752
9-12,SUCO,12,Suco de uva adoçado,ANALITICO,2001,0
9-13,SUCO,13,Suco de uva orgânico,ANALITICO,2001,0
9-14,SUCO,14,Suco de uva reconstituído,ANALITICO,2001,0
15-15,DERIVADOS,15,DERIVADOS,SINTETICO,2001,15498842
15-16,DERIVADOS,16,Espumante,ANALITICO,2001,0
15-17,DERIVADOS,17,Espumante moscatel,ANALITICO,2001,276099
15-18,DERIVADOS,18,Base espumante,ANALITICO,2001,0
15-19,DERIVADOS,19,Base espumante moscatel,ANALITICO,2001,0
15-20,DERIVADOS,20,Base Champenoise champanha,ANALITICO,2001,0
15-21,DERIVADOS,21,Base Charmat champanha,ANALITICO,2001,0
15-22,DERIVADOS,22,Bebida de uva,ANALITICO,2001,0
15-23,DERIVADOS,23,Polpa de uva,ANALITICO,2001,0
15-24,DERIVADOS,24,Mosto simples,ANALITICO,2001,6977231
15-25,DERIVADOS,25,Mosto concentrado,ANALITICO,2001,0
15-26,DERIVADOS,26,Mosto de uva com bagaço,ANALITICO,2001,0
15-27,DERIVADOS,27,Mosto dessulfitado,ANALITICO,2001,0
15-28,DERIVADOS,28,Mistelas,ANALITICO,2001,15000
15-29,DERIVADOS,29,Néctar de uva,ANALITICO,2001,0
15-30,DERIVADOS,30,Licorosos,ANALITICO,2001,4000
15-31,DERIVADOS,31,Compostos,ANALITICO,2001,0
15-32,DERIVADOS,32,Jeropiga,ANALITICO,2001,0
15-33,DERIVADOS,33,Filtrado,ANALITICO,2001,0
15-34,DERIVADOS,34,Frisante,ANALITICO,2001,0
15-35,DERIVADOS,35,Vinho leve,ANALITICO,2001,0
15-36,DERIVADOS,36,Vinho licoroso,ANALITICO,2001,0
15-37,DERIVADOS,37,Brandy,ANALITICO,2001,0
15-38,DERIVADOS,38,Destilado,ANALITICO,2001,0
15-39,DERIVADOS,39,Bagaceira,ANALITICO,2001,10350
15-40,DERIVADOS,40,Licor de bagaceira,ANALITICO,2001,0
15-41,DERIVADOS,41,Vinagre,ANALITICO,2001,0
15-42,DERIVADOS,42,Borra líquida,ANALITICO,2001,8216162
15-43,DERIVADOS,43,Borra seca,ANALITICO,2001,0
15-44,DERIVADOS,44,Vinho Composto,ANALITICO,2001,0
15-45,DERIVADOS,45,Pisco,ANALITICO,2001,0
15-46,DERIVADOS,46,Vinho orgânico,ANALITICO,2001,0
15-47,DERIVADOS,47,Espumante orgânico,ANALITICO,2001,0
15-48,DERIVADOS,48,Destilado alcoólico simples de bagaceira ,ANALITICO,2001,0
15-49,DERIVADOS,49,Vinho acidificado ,ANALITICO,2001,0
15-50,DERIVADOS,50,Mosto parcialmente fermentado ,ANALITICO,2001,0
15-51,DERIVADOS,51,Outros derivados,ANALITICO,2001,0
1-1,VINHO DE MESA,1,VINHO DE MESA,SINTETICO,2002,259589740
1-2,VINHO DE MESA,2,Tinto,ANALITICO,2002,215892333
1-3,VINHO DE MESA,3,Branco,ANALITICO,2002,35329657
1-4,VINHO DE MESA,4,Rosado,ANALITICO,2002,8367750
5-5,VINHO FINO DE MESA (VINÍFERA),5,VINHO FINO DE MESA (VINÍFERA),SINTETICO,2002,31655226
5-6,VINHO FINO DE MESA (VINÍFERA),6,Tinto,ANALITICO,2002,13619033
5-7,VINHO FINO DE MESA (VINÍFERA),7,Branco,ANALITICO,2002,17911689
5-8,VINHO FINO DE MESA (VINÍFERA),8,Rosado,ANALITICO,2002,124504
9-9,SUCO,9,SUCO,SINTETICO,2002,20228691
9-10,SUCO,10,Suco de uva integral,ANALITICO,2002,5505889
9-11,SUCO,11,Suco de uva concentrado,ANALITICO,2002,14722802
9-12,SUCO,12,Suco de uva adoçado,ANALITICO,2002,0
9-13,SUCO,13,Suco de uva orgânico,ANALITICO,2002,0
9-14,SUCO,14,Suco de uva reconstituído,ANALITICO,2002,0
15-15,DERIVADOS,15,DERIVADOS,SINTETICO,2002,28122348
15-16,DERIVADOS,16,Espumante,ANALITICO,2002,0
15-17,DERIVADOS,17,Espumante moscatel,ANALITICO,2002,0
15-18,DERIVADOS,18,Base espumante,ANALITICO,2002,0
15-19,DERIVADOS,19,Base espumante moscatel,ANALITICO,2002,0
15-20,DERIVADOS,20,Base Champenoise champanha,ANALITICO,2002,0
15-21,DERIVADOS,21,Base Charmat champanha,ANALITICO,2002,0
15-22,DERIVADOS,22,Bebida de uva,ANALITICO,2002,0
15-23,DERIVADOS,23,Polpa de uva,ANALITICO,2002,0
15-24,DERIVADOS,24,Mosto simples,ANALITICO,2002,12875000
15-25,DERIVADOS,25,Mosto concentrado,ANALITICO,2002,0
15-26,DERIVADOS,26,Mosto de uva com bagaço,ANALITICO,2002,0
15-27,DERIVADOS,27,Mosto dessulfitado,ANALITICO,2002,0
15-28,DERIVADOS,28,Mistelas,ANALITICO,2002,0
15-29,DERIVADOS,29,Néctar de uva,ANALITICO,2002,0
15-30,DERIVADOS,30,Licorosos,ANALITICO,2002,0
15-31,DERIVADOS,31,Compostos,ANALITICO,2002,0
15-32,DERIVADOS,32,Jeropiga,ANALITICO,2002,0
15-33,DERIVADOS,33,Filtrado,ANALITICO,2002,0
15-34,DERIVADOS,34,Frisante,ANALITICO,2002,0
15-35,DERIVADOS,35,Vinho leve,ANALITICO,2002,0
15-36,DERIVADOS,36,Vinho licoroso,ANALITICO,2002,0
15-37,DERIVADOS,37,Brandy,ANALITICO,2002,0
15-38,DERIVADOS,38,Destilado,ANALITICO,2002,0
15-39,DERIVADOS,39,Bagaceira,ANALITICO,2002,0
15-40,DERIVADOS,40,Licor de bagaceira,ANALITICO,2002,0
15-41,DERIVADOS,41,Vinagre,ANALITICO,2002,0
15-42,DERIVADOS,42,Borra líquida,ANALITICO,2002,8541861
15-43,DERIVADOS,43,Borra seca,ANALITICO,2002,0
15-44,DERIVADOS,44,Vinho Composto,ANALITICO,2002,0
15-45,DERIVADOS,45,Pisco,ANALITICO,2002,0
15-46,DERIVADOS,46,Vinho orgânico,ANALITICO,2002,6705487
15-47,DERIVADOS,47,Espumante orgânico,ANALITICO,2002,0
15-48,DERIVADOS,48,Destilado alcoólico simples de bagaceira ,ANALITICO,2002,0
15-49,DERIVADOS,49,Vinho acidificado ,ANALITICO,2002,0
15-50,DERIVADOS,50,Mosto parcialmente fermentado ,ANALITICO,2002,0
15-51,DERIVADOS,51,Outros derivados,ANALITICO,2002,0
1-1,VINHO DE MESA,1,VINHO DE MESA,SINTETICO,2003,202545724
1-2,VINHO DE MESA,2,Tinto,ANALITICO,2003,155513687
1-3,VINHO DE MESA,3,Branco,ANALITICO,2003,40861639
1-4,VINHO DE MESA,4,Rosado,ANALITICO,2003,6170398
5-5,VINHO FINO DE MESA (VINÍFERA),5,VINHO FINO DE MESA (VINÍFERA),SINTETICO,2003,29551457
5-6,VINHO FINO DE MESA (VINÍFERA),6,Tinto,ANALITICO,2003,15357576
5-7,VINHO FINO DE MESA (VINÍFERA),7,Branco,ANALITICO,2003,14058481
5-8,VINHO FINO DE MESA (VINÍFERA),8,Rosado,ANALITICO,2003,135400
9-9,SUCO,9,SUCO,SINTETICO,2003,12420745
9-10,SUCO,10,Suco de uva integral,ANALITICO,2003,1372381
9-11,SUCO,11,Suco de uva concentrado,ANALITICO,2003,11048364
9-12,SUCO,12,Suco de uva adoçado,ANALITICO,2003,0
9-13,SUCO,13,Suco de uva orgânico,ANALITICO,2003,0
9-14,SUCO,14,Suco de uva reconstituído,ANALITICO,2003,0
15-15,DERIVADOS,15,DERIVADOS,SINTETICO,2003,24108352
15-16,DERIVADOS,16,Espumante,ANALITICO,2003,0
15-17,DERIVADOS,17,Espumante moscatel,ANALITICO,2003,147600
15-18,DERIVADOS,18,Base espumante,ANALITICO,2003,0
15-19,DERIVADOS,19,Base espumante moscatel,ANALITICO,2003,0
15-20,DERIVADOS,20,Base Champenoise champanha,ANALITICO,2003,0
15-21,DERIVADOS,21,Base Charmat champanha,ANALITICO,2003,0
15-22,DERIVADOS,22,Bebida de uva,ANALITICO,2003,0
15-23,DERIVADOS,23,Polpa de uva,ANALITICO,2003,0
15-24,DERIVADOS,24,Mosto simples,ANALITICO,2003,13172480
15-25,DERIVADOS,25,Mosto concentrado,ANALITICO,2003,0
15-26,DERIVADOS,26,Mosto de uva com bagaço,ANALITICO,2003,0
15-27,DERIVADOS,27,Mosto dessulfitado,ANALITICO,2003,0
15-28,DERIVADOS,28,Mistelas,ANALITICO,2003,5500
15-29,DERIVADOS,29,Néctar de uva,ANALITICO,2003,0
15-30,DERIVADOS,30,Licorosos,ANALITICO,2003,34420
15-31,DERIVADOS,31,Compostos,ANALITICO,2003,0
15-32,DERIVADOS,32,Jeropiga,ANALITICO,2003,0
15-33,DERIVADOS,33,Filtrado,ANALITICO,2003,0
15-34,DERIVADOS,34,Frisante,ANALITICO,2003,0
15-35,DERIVADOS,35,Vinho leve,ANALITICO,2003,11000
15-36,DERIVADOS,36,Vinho licoroso,ANALITICO,2003,0
15-37,DERIVADOS,37,Brandy,ANALITICO,2003,0
15-38,DERIVADOS,38,Destilado,ANALITICO,2003,0
15-39,DERIVADOS,39,Bagaceira,ANALITICO,2003,26800
15-40,DERIVADOS,40,Licor de bagaceira,ANALITICO,2003,0
15-41,DERIVADOS,41,Vinagre,ANALITICO,2003,0
15-42,DERIVADOS,42,Borra líquida,ANALITICO,2003,3126172
15-43,DERIVADOS,43,Borra seca,ANALITICO,2003,0
15-44,DERIVADOS,44,Vinho Composto,ANALITICO,2003,0
15-45,DERIVADOS,45,Pisco,ANALITICO,2003,0
15-46,DERIVADOS,46,Vinho orgânico,ANALITICO,2003,7584380
15-47,DERIVADOS,47,Espumante orgânico,ANALITICO,2003,0
15-48,DERIVADOS,48,Destilado alcoólico simples de bagaceira ,ANALITICO,2003,0
15-49,DERIVADOS,49,Vinho acidificado ,ANALITICO,2003,0
15-50,DERIVADOS,50,Mosto parcialmente fermentado ,ANALITICO,2003,0
15-51,DERIVADOS,51,Outros derivados,ANALITICO,2003,0
1-1,VINHO DE MESA,1,VINHO DE MESA,SINTETICO,2004,313962284
1-2,VINHO DE MESA,2,Tinto,ANALITICO,2004,254172425
1-3,VINHO DE MESA,3,Branco,ANALITICO,2004,51719967
1-4,VINHO DE MESA,4,Rosado,ANALITICO,2004,8069892
5-5,VINHO FINO DE MESA (VINÍFERA),5,VINHO FINO DE MESA (VINÍFERA),SINTETICO,2004,42902608
5-6,VINHO FINO DE MESA (VINÍFERA),6,Tinto,ANALITICO,2004,23062182
5-7,VINHO FINO DE MESA (VINÍFERA),7,Branco,ANALITICO,2004,19803647
5-8,VINHO FINO DE MESA (VINÍFERA),8,Rosado,ANALITICO,2004,36779
9-9,SUCO,9,SUCO,SINTETICO,2004,24078112
9-10,SUCO,10,Suco de uva integral,ANALITICO,2004,6222380
9-11,SUCO,11,Suco de uva concentrado,ANALITICO,2004,17855732
9-12,SUCO,12,Suco de uva adoçado,ANALITICO,2004,0
9-13,SUCO,13,Suco de uva orgânico,ANALITICO,2004,0
9-14,SUCO,14,Suco de uva reconstituído,ANALITICO,2004,0
15-15,DERIVADOS,15,DERIVADOS,SINTETICO,2004,28471858
15-16,DERIVADOS,16,Espumante,ANALITICO,2004,3999
15-17,DERIVADOS,17,Espumante moscatel,ANALITICO,2004,204000
15-18,DERIVADOS,18,Base espumante,ANALITICO,2004,0
15-19,DERIVADOS,19,Base espumante moscatel,ANALITICO,2004,98900
15-20,DERIVADOS,20,Base Champenoise champanha,ANALITICO,2004,0
15-21,DERIVADOS,21,Base Charmat champanha,ANALITICO,2004,0
15-22,DERIVADOS,22,Bebida de uva,ANALITICO,2004,0
15-23,DERIVADOS,23,Polpa de uva,ANALITICO,2004,890562
15-24,DERIVADOS,24,Mosto simples,ANALITICO,2004,26067525
15-25,DERIVADOS,25,Mosto concentrado,ANALITICO,2004,0
15-26,DERIVADOS,26,Mosto de uva com bagaço,ANALITICO,2004,0
15-27,DERIVADOS,27,Mosto dessulfitado,ANALITICO,2004,0
15-28,DERIVADOS,28,Mistelas,ANALITICO,2004,11500
15-29,DERIVADOS,29,Néctar de uva,ANALITICO,2004,0
15-30,DERIVADOS,30,Licorosos,ANALITICO,2004,0
15-31,DERIVADOS,31,Compostos,ANALITICO,2004,0
15-32,DERIVADOS,32,Jeropiga,ANALITICO,2004,0
15-33,DERIVADOS,33,Filtrado,ANALITICO,2004,0
15-34,DERIVADOS,34,Frisante,ANALITICO,2004,0
15-35,DERIVADOS,35,Vinho leve,ANALITICO,2004,6000
15-36,DERIVADOS,36,Vinho licoroso,ANALITICO,2004,77800
15-37,DERIVADOS,37,Brandy,ANALITICO,2004,0
15-38,DERIVADOS,38,Destilado,ANALITICO,2004,1000
15-39,DERIVADOS,39,Bagaceira,ANALITICO,2004,66082
15-40,DERIVADOS,40,Licor de bagaceira,ANALITICO,2004,0
15-41,DERIVADOS,41,Vinagre,ANALITICO,2004,0
15-42,DERIVADOS,42,Borra líquida,ANALITICO,2004,1044490
15-43,DERIVADOS,43,Borra seca,ANALITICO,2004,0
15-44,DERIVADOS,44,Vinho Composto,ANALITICO,2004,0
15-45,DERIVADOS,45,Pisco,ANALITICO,2004,0
15-46,DERIVADOS,46,Vinho orgânico,ANALITICO,2004,0
15-47,DERIVADOS,47,Espumante orgânico,ANALITICO,2004,0
15-48,DERIVADOS,48,Destilado alcoólico simples de bagaceira ,ANALITICO,2004,0
15-49,DERIVADOS,49,Vinho acidificado ,ANALITICO,2004,0
15-50,DERIVADOS,50,Mosto parcialmente fermentado ,ANALITICO,2004,0
15-51,DERIVADOS,51,Outros derivados,ANALITICO,2004,0
1-1,VINHO DE MESA,1,VINHO DE MESA,SINTETICO,2005,226080432
1-2,VINHO DE MESA,2,Tinto,ANALITICO,2005,180698666
1-3,VINHO DE MESA,3,Branco,ANALITICO,2005,39212146
1-4,VINHO DE MESA,4,Rosado,ANALITICO,2005,6169620
5-5,VINHO FINO DE MESA (VINÍFERA),5,VINHO FINO DE MESA (VINÍFERA),SINTETICO,2005,45453898
5-6,VINHO FINO DE MESA (VINÍFERA),6,Tinto,ANALITICO,2005,25409805
5-7,VINHO FINO DE MESA (VINÍFERA),7,Branco,ANALITICO,2005,20012363
5-8,VINHO FINO DE MESA (VINÍFERA),8,Rosado,ANALITICO,2005,31730
9-9,SUCO,9,SUCO,SINTETICO,2005,27960596
9-10,SUCO,10,Suco de uva integral,ANALITICO,2005,7103175
9-11,SUCO,11,Suco de uva concentrado,ANALITICO,2005,19513244
9-12,SUCO,12,Suco de uva adoçado,ANALITICO,2005,1344177
9-13,SUCO,13,Suco de uva orgânico,ANALITICO,2005,0
9-14,SUCO,14,Suco de uva reconstituído,ANALITICO,2005,0
15-15,DERIVADOS,15,DERIVADOS,SINTETICO,2005,25541605
15-16,DERIVADOS,16,Espumante,ANALITICO,2005,1920
15-17,DERIVADOS,17,Espumante moscatel,ANALITICO,2005,514480
15-18,DERIVADOS,18,Base espumante,ANALITICO,2005,239000
15-19,DERIVADOS,19,Base espumante moscatel,ANALITICO,2005,212400
15-20,DERIVADOS,20,Base Champenoise champanha,ANALITICO,2005,0
15-21,DERIVADOS,21,Base Charmat champanha,ANALITICO,2005,0
15-22,DERIVADOS,22,Bebida de uva,ANALITICO,2005,0
15-23,DERIVADOS,23,Polpa de uva,ANALITICO,2005,1350672
15-24,DERIVADOS,24,Mosto simples,ANALITICO,2005,22429791
15-25,DERIVADOS,25,Mosto concentrado,ANALITICO,2005,83116
15-26,DERIVADOS,26,Mosto de uva com bagaço,ANALITICO,2005,0
15-27,DERIVADOS,27,Mosto dessulfitado,ANALITICO,2005,0
15-28,DERIVADOS,28,Mistelas,ANALITICO,2005,9960
15-29,DERIVADOS,29,Néctar de uva,ANALITICO,2005,0
15-30,DERIVADOS,30,Licorosos,ANALITICO,2005,0
15-31,DERIVADOS,31,Compostos,ANALITICO,2005,0
15-32,DERIVADOS,32,Jeropiga,ANALITICO,2005,0
15-33,DERIVADOS,33,Filtrado,ANALITICO,2005,0
15-34,DERIVADOS,34,Frisante,ANALITICO,2005,0
15-35,DERIVADOS,35,Vinho leve,ANALITICO,2005,16500
15-36,DERIVADOS,36,Vinho licoroso,ANALITICO,2005,125700
15-37,DERIVADOS,37,Brandy,ANALITICO,2005,0
15-38,DERIVADOS,38,Destilado,ANALITICO,2005,0
15-39,DERIVADOS,39,Bagaceira,ANALITICO,2005,32050
15-40,DERIVADOS,40,Licor de bagaceira,ANALITICO,2005,0
15-41,DERIVADOS,41,Vinagre,ANALITICO,2005,0
15-42,DERIVADOS,42,Borra líquida,ANALITICO,2005,526016
15-43,DERIVADOS,43,Borra seca,ANALITICO,2005,0
15-44,DERIVADOS,44,Vinho Composto,ANALITICO,2005,0
15-45,DERIVADOS,45,Pisco,ANALITICO,2005,0
15-46,DERIVADOS,46,Vinho orgânico,ANALITICO,2005,0
15-47,DERIVADOS,47,Espumante orgânico,ANALITICO,2005,0
15-48,DERIVADOS,48,Destilado alcoólico simples de bagaceira ,ANALITICO,2005,0
15-49,DERIVADOS,49,Vinho acidificado ,ANALITICO,2005,0
15-50,DERIVADOS,50,Mosto parcialmente fermentado ,ANALITICO,2005,0
15-51,DERIVADOS,51,Outros derivados,ANALITICO,2005,0
1-1,VINHO DE MESA,1,VINHO DE MESA,SINTETICO,2006,185100887
1-2,VINHO DE MESA,2,Tinto,ANALITICO,2006,149552555
1-3,VINHO DE MESA,3,Branco,ANALITICO,2006,31738390
1-4,VINHO DE MESA,4,Rosado,ANALITICO,2006,3809942
5-5,VINHO FINO DE MESA (VINÍFERA),5,VINHO FINO DE MESA (VINÍFERA),SINTETICO,2006,32168977
5-6,VINHO FINO DE MESA (VINÍFERA),6,Tinto,ANALITICO,2006,18868108
5-7,VINHO FINO DE MESA (VINÍFERA),7,Branco,ANALITICO,2006,13249969
5-8,VINHO FINO DE MESA (VINÍFERA),8,Rosado,ANALITICO,2006,50900
9-9,SUCO,9,SUCO,SINTETICO,2006,31361096
9-10,SUCO,10,Suco de uva integral,ANALITICO,2006,13946491
9-11,SUCO,11,Suco de uva concentrado,ANALITICO,2006,17414605
9-12,SUCO,12,Suco de uva adoçado,ANALITICO,2006,0
9-13,SUCO,13,Suco de uva orgânico,ANALITICO,2006,0
9-14,SUCO,14,Suco de uva reconstituído,ANALITICO,2006,0
15-15,DERIVADOS,15,DERIVADOS,SINTETICO,2006,27752531
15-16,DERIVADOS,16,Espumante,ANALITICO,2006,26600
15-17,DERIVADOS,17,Espumante moscatel,ANALITICO,2006,320514
15-18,DERIVADOS,18,Base espumante,ANALITICO,2006,0
15-19,DERIVADOS,19,Base espumante moscatel,ANALITICO,2006,362589
15-20,DERIVADOS,20,Base Champenoise champanha,ANALITICO,2006,0
15-21,DERIVADOS,21,Base Charmat champanha,ANALITICO,2006,0
15-22,DERIVADOS,22,Bebida de uva,ANALITICO,2006,0
15-23,DERIVADOS,23,Polpa de uva,ANALITICO,2006,1006000
15-24,DERIVADOS,24,Mosto simples,ANALITICO,2006,25903812
15-25,DERIVADOS,25,Mosto concentrado,ANALITICO,2006,0
15-26,DERIVADOS,26,Mosto de uva com bagaço,ANALITICO,2006,0
15-27,DERIVADOS,27,Mosto dessulfitado,ANALITICO,2006,0
15-28,DERIVADOS,28,Mistelas,ANALITICO,2006,0
15-29,DERIVADOS,29,Néctar de uva,ANALITICO,2006,0
15-30,DERIVADOS,30,Licorosos,ANALITICO,2006,0
15-31,DERIVADOS,31,Compostos,ANALITICO,2006,0
15-32,DERIVADOS,32,Jeropiga,ANALITICO,2006,0
15-33,DERIVADOS,33,Filtrado,ANALITICO,2006,0
15-34,DERIVADOS,34,Frisante,ANALITICO,2006,0
15-35,DERIVADOS,35,Vinho leve,ANALITICO,2006,0
15-36,DERIVADOS,36,Vinho licoroso,ANALITICO,2006,28500
15-37,DERIVADOS,37,Brandy,ANALITICO,2006,0
15-38,DERIVADOS,38,Destilado,ANALITICO,2006,0
15-39,DERIVADOS,39,Bagaceira,ANALITICO,2006,24250
15-40,DERIVADOS,40,Licor de bagaceira,ANALITICO,2006,0
15-41,DERIVADOS,41,Vinagre,ANALITICO,2006,0
15-42,DERIVADOS,42,Borra líquida,ANALITICO,2006,57333
15-43,DERIVADOS,43,Borra seca,ANALITICO,2006,0
15-44,DERIVADOS,44,Vinho Composto,ANALITICO,2006,0
15-45,DERIVADOS,45,Pisco,ANALITICO,2006,0
15-46,DERIVADOS,46,Vinho orgânico,ANALITICO,2006,22933
15-47,DERIVADOS,47,Espumante orgânico,ANALITICO,2006,0
15-48,DERIVADOS,48,Destilado alcoólico simples de bagaceira ,ANALITICO,2006,0
15-49,DERIVADOS,49,Vinho acidificado ,ANALITICO,2006,0
15-50,DERIVADOS,50,Mosto parcialmente fermentado ,ANALITICO,2006,0
15-51,DERIVADOS,51,Outros derivados,ANALITICO,2006,0
1-1,VINHO DE MESA,1,VINHO DE MESA,SINTETICO,2007,275287908
1-2,VINHO DE MESA,2,Tinto,ANALITICO,2007,228156220
1-3,VINHO DE MESA,3,Branco,ANALITICO,2007,42118552
1-4,VINHO DE MESA,4,Rosado,ANALITICO,2007,5013136
5-5,VINHO FINO DE MESA (VINÍFERA),5,VINHO FINO DE MESA (VINÍFERA),SINTETICO,2007,43176484
5-6,VINHO FINO DE MESA (VINÍFERA),6,Tinto,ANALITICO,2007,24786071
5-7,VINHO FINO DE MESA (VINÍFERA),7,Branco,ANALITICO,2007,17598428
5-8,VINHO FINO DE MESA (VINÍFERA),8,Rosado,ANALITICO,2007,791985
9-9,SUCO,9,SUCO,SINTETICO,2007,30136844
9-10,SUCO,10,Suco de uva integral,ANALITICO,2007,10147037
9-11,SUCO,11,Suco de uva concentrado,ANALITICO,2007,19280709
9-12,SUCO,12,Suco de uva adoçado,ANALITICO,2007,709098
9-13,SUCO,13,Suco de uva orgânico,ANALITICO,2007,0
9-14,SUCO,14,Suco de uva reconstituído,ANALITICO,2007,0
15-15,DERIVADOS,15,DERIVADOS,SINTETICO,2007,42011603
15-16,DERIVADOS,16,Espumante,ANALITICO,2007,0
15-17,DERIVADOS,17,Espumante moscatel,ANALITICO,2007,589332
15-18,DERIVADOS,18,Base espumante,ANALITICO,2007,78250
15-19,DERIVADOS,19,Base espumante moscatel,ANALITICO,2007,111200
15-20,DERIVADOS,20,Base Champenoise champanha,ANALITICO,2007,0
15-21,DERIVADOS,21,Base Charmat champanha,ANALITICO,2007,0
15-22,DERIVADOS,22,Bebida de uva,ANALITICO,2007,0
15-23,DERIVADOS,23,Polpa de uva,ANALITICO,2007,1083202
15-24,DERIVADOS,24,Mosto simples,ANALITICO,2007,37558010
15-25,DERIVADOS,25,Mosto concentrado,ANALITICO,2007,110000
15-26,DERIVADOS,26,Mosto de uva com bagaço,ANALITICO,2007,0
15-27,DERIVADOS,27,Mosto dessulfitado,ANALITICO,2007,0
15-28,DERIVADOS,28,Mistelas,ANALITICO,2007,1900
15-29,DERIVADOS,29,Néctar de uva,ANALITICO,2007,0
15-30,DERIVADOS,30,Licorosos,ANALITICO,2007,0
15-31,DERIVADOS,31,Compostos,ANALITICO,2007,0
15-32,DERIVADOS,32,Jeropiga,ANALITICO,2007,0
15-33,DERIVADOS,33,Filtrado,ANALITICO,2007,0
15-34,DERIVADOS,34,Frisante,ANALITICO,2007,0
15-35,DERIVADOS,35,Vinho leve,ANALITICO,2007,0
15-36,DERIVADOS,36,Vinho licoroso,ANALITICO,2007,27926
15-37,DERIVADOS,37,Brandy,ANALITICO,2007,0
15-38,DERIVADOS,38,Destilado,ANALITICO,2007,0
15-39,DERIVADOS,39,Bagaceira,ANALITICO,2007,48500
15-40,DERIVADOS,40,Licor de bagaceira,ANALITICO,2007,0
15-41,DERIVADOS,41,Vinagre,ANALITICO,2007,0
15-42,DERIVADOS,42,Borra líquida,ANALITICO,2007,2095873
15-43,DERIVADOS,43,Borra seca,ANALITICO,2007,0
15-44,DERIVADOS,44,Vinho Composto,ANALITICO,2007,0
15-45,DERIVADOS,45,Pisco,ANALITICO,2007,0
15-46,DERIVADOS,46,Vinho orgânico,ANALITICO,2007,307410
15-47,DERIVADOS,47,Espumante orgânico,ANALITICO,2007,0
15-48,DERIVADOS,48,Destilado alcoólico simples de bagaceira ,ANALITICO,2007,0
15-49,DERIVADOS,49,Vinho acidificado ,ANALITICO,2007,0
15-50,DERIVADOS,50,Mosto parcialmente fermentado ,ANALITICO,2007,0
15-51,DERIVADOS,51,Outros derivados,ANALITICO,2007,0
1-1,VINHO DE MESA,1,VINHO DE MESA,SINTETICO,2008,287506811
1-2,VINHO DE MESA,2,Tinto,ANALITICO,2008,241057928
1-3,VINHO DE MESA,3,Branco,ANALITICO,2008,42942053
1-4,VINHO DE MESA,4,Rosado,ANALITICO,2008,3506830
5-5,VINHO FINO DE MESA (VINÍFERA),5,VINHO FINO DE MESA (VINÍFERA),SINTETICO,2008,47334501
5-6,VINHO FINO DE MESA (VINÍFERA),6,Tinto,ANALITICO,2008,27583032
5-7,VINHO FINO DE MESA (VINÍFERA),7,Branco,ANALITICO,2008,18812571
5-8,VINHO FINO DE MESA (VINÍFERA),8,Rosado,ANALITICO,2008,938898
9-9,SUCO,9,SUCO,SINTETICO,2008,35647994
