id,key,tipo,reg,control,cultivar,ano,quantidade
26,25-26,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Outros vinhos (sem informdetalhada,Outros vinhos (sem informação detalhada),1999,0
27,25-27,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Agrin,"Agrin (fermentado, acetico misto)",1999,0
28,25-28,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Aguardente,Aguardente de vinho 50°gl,1999,0
29,25-29,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Alcool_vinico,Alcool vinico,1999,0
30,25-30,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Bagaceira,Bagaceira (graspa),1999,5121
31,25-31,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_champenoise,Base champenoise champanha,1999,0
32,25-32,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_charmat,Base charmat champanha,1999,0
33,25-33,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_espumante,Base espumante moscatel,1999,0
34,25-34,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Bebida,Bebida de uva,1999,0
35,25-35,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Borra_liqwuida,Borra líquida,1999,0
36,25-36,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Borra_seca,Borra seca,1999,0
37,25-37,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Brandy,Brandy (conhaque),1999,2480893
38,25-38,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Cooler,Cooler,1999,9424282
39,25-39,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Coquetel,Coquetel com vinho,1999,0
40,25-40,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Destilado,Destilado de vinho,1999,409640
41,25-41,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Filtrado_doce,Filtrado doce,1999,14457195
42,25-42,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Jeropiga,Jeropiga,1999,71800
43,25-43,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mistelas,Mistelas,1999,27060
44,25-44,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_concentrado,Mosto concentrado,1999,0
45,25-45,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_uva,Mosto de uva,1999,0
46,25-46,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_sulfitado,Mosto sulfitado,1999,88000
47,25-47,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Nectar,Nectar de uva,1999,0
48,25-48,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Outros_produtos,Outros produtos,1999,0
49,25-49,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Polpa,Polpa de uva,1999,0
50,25-50,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Preparado_líquido,Preparado líquido para refresco,1999,0
51,25-51,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Refrigerante,Refrigerante +50% suco,1999,0
52,25-52,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Sangria,Sangria,1999,0
53,25-53,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_balsamico,Vinagre balsamico,1999,0
54,25-54,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_duplo,Vinagre duplo,1999,0
55,25-55,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_simples,Vinagre simples,1999,2426530
56,25-56,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_acetificado,Vinho acetificado,1999,2784540
57,25-57,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_base,Vinho base para espumantes,1999,0
58,25-58,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_composto,Vinho composto,1999,1199898
59,25-59,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_licoroso,Vinho licoroso,1999,1013137
60,25-60,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_leve,Vinho leve,1999,0
61,25-61,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_gaseificado,Vinho gaseificado,1999,0
1,1-1,VINHO DE MESA,SINTETICO,VINHO DE MESA,VINHO DE MESA,2000,221023603
2,1-2,VINHO DE MESA,ANALITICO,vm_Tinto,Tinto,2000,172183792
3,1-3,VINHO DE MESA,ANALITICO,vm_Rosado,Rosado,2000,9150927
4,1-4,VINHO DE MESA,ANALITICO,vm_Branco,Branco,2000,39688884
5,5-5,VINHO  FINO DE MESA,SINTETICO,VINHO  FINO DE MESA,VINHO  FINO DE MESA,2000,34195829
6,5-6,VINHO  FINO DE MESA,ANALITICO,vm_Tinto,Tinto,2000,15119076
7,5-7,VINHO  FINO DE MESA,ANALITICO,vm_Rosado,Rosado,2000,1021310
8,5-8,VINHO  FINO DE MESA,ANALITICO,vm_Branco,Branco,2000,18055443
9,9-9,VINHO FRIZANTE,SINTETICO,VINHO FRIZANTE,VINHO FRIZANTE,2000,2583
10,10-10,VINHO ORGÂNICO,SINTETICO,VINHO ORGÂNICO,VINHO ORGÂNICO,2000,0
11,11-11,VINHO ESPECIAL,SINTETICO,VINHO ESPECIAL,VINHO ESPECIAL,2000,249345
12,11-12,VINHO ESPECIAL,ANALITICO,ve_Tinto,Tinto,2000,177872
13,11-13,VINHO ESPECIAL,ANALITICO,ve_Rosado,Rosado,2000,0
14,11-14,VINHO ESPECIAL,ANALITICO,ve_Branco,Branco,2000,71473
15,15-15,ESPUMANTES ,SINTETICO,ESPUMANTES ,ESPUMANTES,2000,4330795
16,15-16,ESPUMANTES ,ANALITICO,es_Espumante_Moscatel,Espumante  Moscatel,2000,194723
17,15-17,ESPUMANTES ,ANALITICO,es_Espumante,Espumante,2000,4136072
18,15-18,ESPUMANTES ,ANALITICO,es_Espumante Orgânico,Espumante Orgânico,2000,0
19,19-19,SUCO DE UVAS,SINTETICO,SUCO DE UVAS,SUCO DE UVAS,2000,6847466
20,19-20,SUCO DE UVAS,ANALITICO,su_Suco_Natural,Suco Natural Integral,2000,0
21,19-21,SUCO DE UVAS,ANALITICO,su_Suco_Reprocessado,Suco Reprocessado/reconstituido,2000,0
22,19-22,SUCO DE UVAS,ANALITICO,su_Suco_Orgânico,Suco Orgânico,2000,0
23,19-23,SUCO DE UVAS,ANALITICO,su_Outros_sucos,Outros sucos de uvas,2000,0
24,24-24,SUCO DE UVAS CONCENTRADO,SINTETICO,SUCO DE UVAS CONCENTRADO,SUCO DE UVAS CONCENTRADO,2000,15315971
25,25-25,OUTROS PRODUTOS COMERCIALIZADOS,SINTETICO,OUTROS PRODUTOS COMERCIALIZADOS,OUTROS PRODUTOS COMERCIALIZADOS,2000,37168164
26,25-26,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Outros vinhos (sem informdetalhada,Outros vinhos (sem informação detalhada),2000,0
27,25-27,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Agrin,"Agrin (fermentado, acetico misto)",2000,0
28,25-28,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Aguardente,Aguardente de vinho 50°gl,2000,0
29,25-29,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Alcool_vinico,Alcool vinico,2000,0
30,25-30,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Bagaceira,Bagaceira (graspa),2000,8213
31,25-31,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_champenoise,Base champenoise champanha,2000,0
32,25-32,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_charmat,Base charmat champanha,2000,0
33,25-33,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_espumante,Base espumante moscatel,2000,0
34,25-34,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Bebida,Bebida de uva,2000,0
35,25-35,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Borra_liqwuida,Borra líquida,2000,0
36,25-36,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Borra_seca,Borra seca,2000,0
37,25-37,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Brandy,Brandy (conhaque),2000,2035067
38,25-38,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Cooler,Cooler,2000,10847415
39,25-39,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Coquetel,Coquetel com vinho,2000,0
40,25-40,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Destilado,Destilado de vinho,2000,400579
41,25-41,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Filtrado_doce,Filtrado doce,2000,11065803
42,25-42,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Jeropiga,Jeropiga,2000,66197
43,25-43,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mistelas,Mistelas,2000,0
44,25-44,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_concentrado,Mosto concentrado,2000,0
45,25-45,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_uva,Mosto de uva,2000,0
46,25-46,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_sulfitado,Mosto sulfitado,2000,180900
47,25-47,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Nectar,Nectar de uva,2000,0
48,25-48,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Outros_produtos,Outros produtos,2000,0
49,25-49,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Polpa,Polpa de uva,2000,0
50,25-50,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Preparado_líquido,Preparado líquido para refresco,2000,0
51,25-51,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Refrigerante,Refrigerante +50% suco,2000,0
52,25-52,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Sangria,Sangria,2000,0
53,25-53,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_balsamico,Vinagre balsamico,2000,0
54,25-54,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_duplo,Vinagre duplo,2000,0
55,25-55,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_simples,Vinagre simples,2000,6654097
56,25-56,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_acetificado,Vinho acetificado,2000,3715390
57,25-57,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_base,Vinho base para espumantes,2000,0
58,25-58,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_composto,Vinho composto,2000,1084344
59,25-59,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_licoroso,Vinho licoroso,2000,1110159
60,25-60,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_leve,Vinho leve,2000,0
61,25-61,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_gaseificado,Vinho gaseificado,2000,0
1,1-1,VINHO DE MESA,SINTETICO,VINHO DE MESA,VINHO DE MESA,2001,221518224
2,1-2,VINHO DE MESA,ANALITICO,vm_Tinto,Tinto,2001,176793696
3,1-3,VINHO DE MESA,ANALITICO,vm_Rosado,Rosado,2001,7283912
4,1-4,VINHO DE MESA,ANALITICO,vm_Branco,Branco,2001,37440616
5,5-5,VINHO  FINO DE MESA,SINTETICO,VINHO  FINO DE MESA,VINHO  FINO DE MESA,2001,28701658
6,5-6,VINHO  FINO DE MESA,ANALITICO,vm_Tinto,Tinto,2001,12112495
7,5-7,VINHO  FINO DE MESA,ANALITICO,vm_Rosado,Rosado,2001,790176
8,5-8,VINHO  FINO DE MESA,ANALITICO,vm_Branco,Branco,2001,15798987
9,9-9,VINHO FRIZANTE,SINTETICO,VINHO FRIZANTE,VINHO FRIZANTE,2001,0
10,10-10,VINHO ORGÂNICO,SINTETICO,VINHO ORGÂNICO,VINHO ORGÂNICO,2001,0
11,11-11,VINHO ESPECIAL,SINTETICO,VINHO ESPECIAL,VINHO ESPECIAL,2001,492272
12,11-12,VINHO ESPECIAL,ANALITICO,ve_Tinto,Tinto,2001,281260
13,11-13,VINHO ESPECIAL,ANALITICO,ve_Rosado,Rosado,2001,12833
14,11-14,VINHO ESPECIAL,ANALITICO,ve_Branco,Branco,2001,198179
15,15-15,ESPUMANTES ,SINTETICO,ESPUMANTES ,ESPUMANTES,2001,4494015
16,15-16,ESPUMANTES ,ANALITICO,es_Espumante_Moscatel,Espumante  Moscatel,2001,474162
17,15-17,ESPUMANTES ,ANALITICO,es_Espumante,Espumante,2001,4019853
18,15-18,ESPUMANTES ,ANALITICO,es_Espumante Orgânico,Espumante Orgânico,2001,0
19,19-19,SUCO DE UVAS,SINTETICO,SUCO DE UVAS,SUCO DE UVAS,2001,11498893
20,19-20,SUCO DE UVAS,ANALITICO,su_Suco_Natural,Suco Natural Integral,2001,0
21,19-21,SUCO DE UVAS,ANALITICO,su_Suco_Reprocessado,Suco Reprocessado/reconstituido,2001,0
22,19-22,SUCO DE UVAS,ANALITICO,su_Suco_Orgânico,Suco Orgânico,2001,0
23,19-23,SUCO DE UVAS,ANALITICO,su_Outros_sucos,Outros sucos de uvas,2001,0
24,24-24,SUCO DE UVAS CONCENTRADO,SINTETICO,SUCO DE UVAS CONCENTRADO,SUCO DE UVAS CONCENTRADO,2001,14704091
25,25-25,OUTROS PRODUTOS COMERCIALIZADOS,SINTETICO,OUTROS PRODUTOS COMERCIALIZADOS,OUTROS PRODUTOS COMERCIALIZADOS,2001,30853863
26,25-26,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Outros vinhos (sem informdetalhada,Outros vinhos (sem informação detalhada),2001,0
27,25-27,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Agrin,"Agrin (fermentado, acetico misto)",2001,0
28,25-28,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Aguardente,Aguardente de vinho 50°gl,2001,0
29,25-29,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Alcool_vinico,Alcool vinico,2001,0
30,25-30,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Bagaceira,Bagaceira (graspa),2001,13881
31,25-31,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_champenoise,Base champenoise champanha,2001,0
32,25-32,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_charmat,Base charmat champanha,2001,0
33,25-33,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_espumante,Base espumante moscatel,2001,0
34,25-34,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Bebida,Bebida de uva,2001,0
35,25-35,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Borra_liqwuida,Borra líquida,2001,0
36,25-36,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Borra_seca,Borra seca,2001,0
37,25-37,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Brandy,Brandy (conhaque),2001,2018918
38,25-38,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Cooler,Cooler,2001,10994658
39,25-39,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Coquetel,Coquetel com vinho,2001,0
40,25-40,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Destilado,Destilado de vinho,2001,208570
41,25-41,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Filtrado_doce,Filtrado doce,2001,10253296
42,25-42,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Jeropiga,Jeropiga,2001,66824
43,25-43,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mistelas,Mistelas,2001,6619
44,25-44,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_concentrado,Mosto concentrado,2001,0
45,25-45,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_uva,Mosto de uva,2001,0
46,25-46,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_sulfitado,Mosto sulfitado,2001,369070
47,25-47,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Nectar,Nectar de uva,2001,0
48,25-48,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Outros_produtos,Outros produtos,2001,0
49,25-49,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Polpa,Polpa de uva,2001,0
50,25-50,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Preparado_líquido,Preparado líquido para refresco,2001,0
51,25-51,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Refrigerante,Refrigerante +50% suco,2001,0
52,25-52,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Sangria,Sangria,2001,0
53,25-53,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_balsamico,Vinagre balsamico,2001,0
54,25-54,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_duplo,Vinagre duplo,2001,0
55,25-55,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_simples,Vinagre simples,2001,1767848
56,25-56,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_acetificado,Vinho acetificado,2001,3920000
57,25-57,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_base,Vinho base para espumantes,2001,0
58,25-58,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_composto,Vinho composto,2001,276791
59,25-59,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_licoroso,Vinho licoroso,2001,957388
60,25-60,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_leve,Vinho leve,2001,0
61,25-61,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_gaseificado,Vinho gaseificado,2001,0
1,1-1,VINHO DE MESA,SINTETICO,VINHO DE MESA,VINHO DE MESA,2002,227447392
2,1-2,VINHO DE MESA,ANALITICO,vm_Tinto,Tinto,2002,181274195
3,1-3,VINHO DE MESA,ANALITICO,vm_Rosado,Rosado,2002,8434812
4,1-4,VINHO DE MESA,ANALITICO,vm_Branco,Branco,2002,37738385
5,5-5,VINHO  FINO DE MESA,SINTETICO,VINHO  FINO DE MESA,VINHO  FINO DE MESA,2002,25438750
6,5-6,VINHO  FINO DE MESA,ANALITICO,vm_Tinto,Tinto,2002,12109658
7,5-7,VINHO  FINO DE MESA,ANALITICO,vm_Rosado,Rosado,2002,650263
8,5-8,VINHO  FINO DE MESA,ANALITICO,vm_Branco,Branco,2002,12678829
9,9-9,VINHO FRIZANTE,SINTETICO,VINHO FRIZANTE,VINHO FRIZANTE,2002,5003
10,10-10,VINHO ORGÂNICO,SINTETICO,VINHO ORGÂNICO,VINHO ORGÂNICO,2002,0
11,11-11,VINHO ESPECIAL,SINTETICO,VINHO ESPECIAL,VINHO ESPECIAL,2002,270364
12,11-12,VINHO ESPECIAL,ANALITICO,ve_Tinto,Tinto,2002,258412
13,11-13,VINHO ESPECIAL,ANALITICO,ve_Rosado,Rosado,2002,0
14,11-14,VINHO ESPECIAL,ANALITICO,ve_Branco,Branco,2002,11952
15,15-15,ESPUMANTES ,SINTETICO,ESPUMANTES ,ESPUMANTES,2002,4267544
16,15-16,ESPUMANTES ,ANALITICO,es_Espumante_Moscatel,Espumante  Moscatel,2002,525996
17,15-17,ESPUMANTES ,ANALITICO,es_Espumante,Espumante,2002,3741548
18,15-18,ESPUMANTES ,ANALITICO,es_Espumante Orgânico,Espumante Orgânico,2002,0
19,19-19,SUCO DE UVAS,SINTETICO,SUCO DE UVAS,SUCO DE UVAS,2002,9140897
20,19-20,SUCO DE UVAS,ANALITICO,su_Suco_Natural,Suco Natural Integral,2002,0
21,19-21,SUCO DE UVAS,ANALITICO,su_Suco_Reprocessado,Suco Reprocessado/reconstituido,2002,0
22,19-22,SUCO DE UVAS,ANALITICO,su_Suco_Orgânico,Suco Orgânico,2002,0
23,19-23,SUCO DE UVAS,ANALITICO,su_Outros_sucos,Outros sucos de uvas,2002,0
24,24-24,SUCO DE UVAS CONCENTRADO,SINTETICO,SUCO DE UVAS CONCENTRADO,SUCO DE UVAS CONCENTRADO,2002,16499202
25,25-25,OUTROS PRODUTOS COMERCIALIZADOS,SINTETICO,OUTROS PRODUTOS COMERCIALIZADOS,OUTROS PRODUTOS COMERCIALIZADOS,2002,29950775
26,25-26,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Outros vinhos (sem informdetalhada,Outros vinhos (sem informação detalhada),2002,0
27,25-27,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Agrin,"Agrin (fermentado, acetico misto)",2002,0
28,25-28,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Aguardente,Aguardente de vinho 50°gl,2002,0
29,25-29,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Alcool_vinico,Alcool vinico,2002,0
30,25-30,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Bagaceira,Bagaceira (graspa),2002,23901
31,25-31,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_champenoise,Base champenoise champanha,2002,0
32,25-32,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_charmat,Base charmat champanha,2002,0
33,25-33,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Base_espumante,Base espumante moscatel,2002,0
34,25-34,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Bebida,Bebida de uva,2002,0
35,25-35,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Borra_liqwuida,Borra líquida,2002,0
36,25-36,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Borra_seca,Borra seca,2002,0
37,25-37,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Brandy,Brandy (conhaque),2002,2030651
38,25-38,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Cooler,Cooler,2002,10423992
39,25-39,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Coquetel,Coquetel com vinho,2002,0
40,25-40,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Destilado,Destilado de vinho,2002,169986
41,25-41,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Filtrado_doce,Filtrado doce,2002,9105252
42,25-42,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Jeropiga,Jeropiga,2002,5003
43,25-43,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mistelas,Mistelas,2002,650136
44,25-44,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_concentrado,Mosto concentrado,2002,0
45,25-45,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_uva,Mosto de uva,2002,0
46,25-46,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Mosto_sulfitado,Mosto sulfitado,2002,2080050
47,25-47,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Nectar,Nectar de uva,2002,0
48,25-48,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Outros_produtos,Outros produtos,2002,0
49,25-49,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Polpa,Polpa de uva,2002,0
50,25-50,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Preparado_líquido,Preparado líquido para refresco,2002,0
51,25-51,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Refrigerante,Refrigerante +50% suco,2002,0
52,25-52,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Sangria,Sangria,2002,0
53,25-53,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_balsamico,Vinagre balsamico,2002,0
54,25-54,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_duplo,Vinagre duplo,2002,0
55,25-55,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinagre_simples,Vinagre simples,2002,1587601
56,25-56,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_acetificado,Vinho acetificado,2002,2947650
57,25-57,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_base,Vinho base para espumantes,2002,0
58,25-58,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_composto,Vinho composto,2002,300
59,25-59,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_licoroso,Vinho licoroso,2002,926253
60,25-60,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_leve,Vinho leve,2002,0
61,25-61,OUTROS PRODUTOS COMERCIALIZADOS,ANALITICO,ou_Vinho_gaseificado,Vinho gaseificado,2002,0
1,1-1,VINHO DE MESA,SINTETICO,VINHO DE MESA,VINHO DE MESA,2003,217082959
2,1-2,VINHO DE MESA,ANALITICO,vm_Tinto,Tinto,2003,179225328
3,1-3,VINHO DE MESA,ANALITICO,vm_Rosado,Rosado,2003,6945806
4,1-4,VINHO DE MESA,ANALITICO,vm_Branco,Branco,2003,30911825
5,5-5,VINHO  FINO DE MESA,SINTETICO,VINHO  FINO DE MESA,VINHO  FINO DE MESA,2003,23293171
6,5-6,VINHO  FINO DE MESA,ANALITICO,vm_Tinto,Tinto,2003,12559693
7,5-7,VINHO  FINO DE MESA,ANALITICO,vm_Rosado,Rosado,2003,579724
8,5-8,VINHO  FINO DE MESA,ANALITICO,vm_Branco,Branco,2003,10153754
9,9-9,VINHO FRIZANTE,SINTETICO,VINHO FRIZANTE,VINHO FRIZANTE,2003,5203
10,10-10,VINHO ORGÂNICO,SINTETICO,VINHO ORGÂNICO,VINHO ORGÂNICO,2003,0
11,11-11,VINHO ESPECIAL,SINTETICO,VINHO ESPECIAL,VINHO ESPECIAL,2003,205269
12,11-12,VINHO ESPECIAL,ANALITICO,ve_Tinto,Tinto,2003,87544
13,11-13,VINHO ESPECIAL,ANALITICO,ve_Rosado,Rosado,2003,0
14,11-14,VINHO ESPECIAL,ANALITICO,ve_Branco,Branco,2003,117725
15,15-15,ESPUMANTES ,SINTETICO,ESPUMANTES ,ESPUMANTES,2003,4798284
16,15-16,ESPUMANTES ,ANALITICO,es_Espumante_Moscatel,Espumante  Moscatel,2003,594044
17,15-17,ESPUMANTES ,ANALITICO,es_Espumante,Espumante,2003,4204240
18,15-18,ESPUMANTES ,ANALITICO,es_Espumante Orgânico,Espumante Orgânico,2003,0
19,19-19,SUCO DE UVAS,SINTETICO,SUCO DE UVAS,SUCO DE UVAS,2003,7496195
20,19-20,SUCO DE UVAS,ANALITICO,su_Suco_Natural,Suco Natural Integral,2003,0
21,19-21,SUCO DE UVAS,ANALITICO,su_Suco_Reprocessado,Suco Reprocessado/reconstituido,2003,0
